analysis_label,farm_id,wind_farm,turbine_id,turbine_source_row,country,sea_basin,sea_basin_mapping_rule,latitude,longitude,farm_centroid_latitude,farm_centroid_longitude,distance_to_farm_centroid_m,distance_to_farm_centroid_quantile,exposure_group,outer_ring_proxy,farm_turbine_count,oem_manufacturer,turbine_model,rated_capacity_mw,rotor_diameter_m,hub_height_m,commissioning_date,commissioning_month,commissioning_year,steady_operational_start_month,turbine_age_years_at_observation_end,turbine_age_band_at_observation_end,water_depth_m,bathymetry_spatial_match_status,bathymetry_join_status,steady_manifest_months,observed_steady_months,observed_steady_years,success_steady_months,success_no_ais_in_bbox_steady_months,skipped_missing_source_steady_months,other_status_steady_months,steady_coverage_share,first_observed_steady_month,last_observed_steady_month,coverage_class,min_1yr_exposure,min_3yr_exposure,min_5yr_exposure
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6389,6389,United Kingdom,North Sea,united_kingdom_north_sea,53.9798,-3.5291,53.98495740740741,-3.4641333333333333,4286.471761635172,0.7850467289719626,outer_exposed_proxy,True,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,23.0,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6390,6390,United Kingdom,North Sea,united_kingdom_north_sea,53.9846,-3.5349,53.98495740740741,-3.4641333333333333,4627.081566124077,0.8691588785046729,outer_exposed_proxy,True,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,22.88,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6391,6391,United Kingdom,North Sea,united_kingdom_north_sea,53.9609,-3.4491,53.98495740740741,-3.4641333333333333,2850.023535529181,0.2336448598130841,inner_or_middle_proxy,False,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,19.37,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6392,6392,United Kingdom,North Sea,united_kingdom_north_sea,53.9941,-3.5464,53.98495740740741,-3.4641333333333333,5473.436324521721,0.9813084112149533,outer_exposed_proxy,True,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,22.62,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6393,6393,United Kingdom,North Sea,united_kingdom_north_sea,54.0,-3.5537,53.98495740740741,-3.4641333333333333,6089.2583679324125,1.0,outer_exposed_proxy,True,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,23.0,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6394,6394,United Kingdom,North Sea,united_kingdom_north_sea,53.9727,-3.5067,53.98495740740741,-3.4641333333333333,3099.2963939373467,0.32710280373831774,inner_or_middle_proxy,False,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,21.02,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6395,6395,United Kingdom,North Sea,united_kingdom_north_sea,53.9775,-3.5126,53.98495740740741,-3.4641333333333333,3275.838333681715,0.411214953271028,inner_or_middle_proxy,False,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,22.0,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6396,6396,United Kingdom,North Sea,united_kingdom_north_sea,53.9893,-3.5406,53.98495740740741,-3.4641333333333333,5022.575599624186,0.9439252336448598,outer_exposed_proxy,True,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,23.0,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6397,6397,United Kingdom,North Sea,united_kingdom_north_sea,53.987,-3.5241,53.98495740740741,-3.4641333333333333,3927.238798311814,0.6542056074766355,inner_or_middle_proxy,False,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,22.0,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6398,6398,United Kingdom,North Sea,united_kingdom_north_sea,53.9822,-3.5183,53.98495740740741,-3.4641333333333333,3554.9084785532746,0.4672897196261682,inner_or_middle_proxy,False,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,22.0,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6399,6399,United Kingdom,North Sea,united_kingdom_north_sea,53.9505,-3.4368,53.98495740740741,-3.4641333333333333,4228.0892188619855,0.7289719626168224,inner_or_middle_proxy,False,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,18.2,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6400,6400,United Kingdom,North Sea,united_kingdom_north_sea,53.945,-3.4304,53.98495740740741,-3.4641333333333333,4960.843937233356,0.9158878504672897,outer_exposed_proxy,True,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,17.76,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6401,6401,United Kingdom,North Sea,united_kingdom_north_sea,53.9453,-3.4463,53.98495740740741,-3.4641333333333333,4561.391473599477,0.8504672897196262,outer_exposed_proxy,True,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,18.74,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6402,6402,United Kingdom,North Sea,united_kingdom_north_sea,53.9822,-3.4912,53.98495740740741,-3.4641333333333333,1796.1048175523786,0.06542056074766354,inner_or_middle_proxy,False,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,21.06,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6403,6403,United Kingdom,North Sea,united_kingdom_north_sea,53.987,-3.4969,53.98495740740741,-3.4641333333333333,2154.3154514855746,0.08411214953271028,inner_or_middle_proxy,False,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,21.0,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6404,6404,United Kingdom,North Sea,united_kingdom_north_sea,53.9917,-3.5027,53.98495740740741,-3.4641333333333333,2630.4840963573088,0.205607476635514,inner_or_middle_proxy,False,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,21.0,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6405,6405,United Kingdom,North Sea,united_kingdom_north_sea,53.9965,-3.5085,53.98495740740741,-3.4641333333333333,3171.688283375756,0.37383177570093457,inner_or_middle_proxy,False,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,21.0,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6406,6406,United Kingdom,North Sea,united_kingdom_north_sea,54.0013,-3.5143,53.98495740740741,-3.4641333333333333,3749.205135393852,0.5514018691588785,inner_or_middle_proxy,False,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,21.0,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6407,6407,United Kingdom,North Sea,united_kingdom_north_sea,54.0024,-3.543,53.98495740740741,-3.4641333333333333,5508.175828742675,0.9906542056074766,outer_exposed_proxy,True,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,23.0,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6408,6408,United Kingdom,North Sea,united_kingdom_north_sea,54.0048,-3.5322,53.98495740740741,-3.4641333333333333,4966.330434713939,0.9345794392523364,outer_exposed_proxy,True,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,22.0,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6409,6409,United Kingdom,North Sea,united_kingdom_north_sea,53.9988,-3.525,53.98495740740741,-3.4641333333333333,4266.288255002335,0.7663551401869159,outer_exposed_proxy,True,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,22.0,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6410,6410,United Kingdom,North Sea,united_kingdom_north_sea,53.9941,-3.5192,53.98495740740741,-3.4641333333333333,3740.781375970296,0.5420560747663551,inner_or_middle_proxy,False,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,22.0,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6411,6411,United Kingdom,North Sea,united_kingdom_north_sea,53.9893,-3.5134,53.98495740740741,-3.4641333333333333,3256.9963943077273,0.40186915887850466,inner_or_middle_proxy,False,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,21.17,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6412,6412,United Kingdom,North Sea,united_kingdom_north_sea,53.9846,-3.5077,53.98495740740741,-3.4641333333333333,2848.7806105590976,0.22429906542056074,inner_or_middle_proxy,False,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,21.78,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6413,6413,United Kingdom,North Sea,united_kingdom_north_sea,53.9798,-3.5018,53.98495740740741,-3.4641333333333333,2528.772945507424,0.17757009345794392,inner_or_middle_proxy,False,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,21.38,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6414,6414,United Kingdom,North Sea,united_kingdom_north_sea,53.975,-3.4961,53.98495740740741,-3.4641333333333333,2365.438426846892,0.14953271028037382,inner_or_middle_proxy,False,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,21.0,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6415,6415,United Kingdom,North Sea,united_kingdom_north_sea,53.9965,-3.5357,53.98495740740741,-3.4641333333333333,4851.405044874143,0.8878504672897196,outer_exposed_proxy,True,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,22.0,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6416,6416,United Kingdom,North Sea,united_kingdom_north_sea,54.0073,-3.5216,53.98495740740741,-3.4641333333333333,4503.546607167797,0.8317757009345794,outer_exposed_proxy,True,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,22.0,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,West of Duddon Sands,West of Duddon Sands,West_of_Duddon_Sands::6417,6417,United Kingdom,North Sea,united_kingdom_north_sea,53.9917,-3.5299,53.98495740740741,-3.4641333333333333,4364.509362229011,0.794392523364486,outer_exposed_proxy,True,108,Siemens,SWT-3.6-120,3.6,120.0,90.0,2014-10,2014-10,2014,2015-04,11.166666666666666,8_to_14_years,22.35,ok,matched_processed_bathymetry,129,117,9.75,6,111,12,0,0.9069767441860465,2015-04,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Westermost Rough,Westermost Rough,Westermost_Rough::6418,6418,United Kingdom,North Sea,united_kingdom_north_sea,53.8297,0.1318,53.80544857142858,0.14943428571428571,2934.600751189254,0.5294117647058824,inner_or_middle_proxy,False,35,Siemens,SWT-6.0-154,6.0,154.0,106.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,20.27,ok,matched_processed_bathymetry,122,110,9.166666666666666,13,97,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Westermost Rough,Westermost Rough,Westermost_Rough::6419,6419,United Kingdom,North Sea,united_kingdom_north_sea,53.8357,0.1458,53.80544857142858,0.14943428571428571,3372.2537139286587,0.7647058823529411,outer_exposed_proxy,True,35,Siemens,SWT-6.0-154,6.0,154.0,106.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,24.11,ok,matched_processed_bathymetry,122,110,9.166666666666666,13,97,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Westermost Rough,Westermost Rough,Westermost_Rough::6420,6420,United Kingdom,North Sea,united_kingdom_north_sea,53.8287,0.1542,53.80544857142858,0.14943428571428571,2604.3000254829567,0.35294117647058826,inner_or_middle_proxy,False,35,Siemens,SWT-6.0-154,6.0,154.0,106.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,23.84,ok,matched_processed_bathymetry,122,110,9.166666666666666,13,97,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Westermost Rough,Westermost Rough,Westermost_Rough::6421,6421,United Kingdom,North Sea,united_kingdom_north_sea,53.8221,0.1622,53.80544857142858,0.14943428571428571,2032.3951798665544,0.23529411764705882,inner_or_middle_proxy,False,35,Siemens,SWT-6.0-154,6.0,154.0,106.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,22.16,ok,matched_processed_bathymetry,122,110,9.166666666666666,13,97,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Westermost Rough,Westermost Rough,Westermost_Rough::6422,6422,United Kingdom,North Sea,united_kingdom_north_sea,53.815,0.1706,53.80544857142858,0.14943428571428571,1749.044800773481,0.058823529411764705,inner_or_middle_proxy,False,35,Siemens,SWT-6.0-154,6.0,154.0,106.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,22.56,ok,matched_processed_bathymetry,122,110,9.166666666666666,13,97,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Westermost Rough,Westermost Rough,Westermost_Rough::6423,6423,United Kingdom,North Sea,united_kingdom_north_sea,53.8077,0.1795,53.80544857142858,0.14943428571428571,1989.9867517670266,0.17647058823529413,inner_or_middle_proxy,False,35,Siemens,SWT-6.0-154,6.0,154.0,106.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,22.98,ok,matched_processed_bathymetry,122,110,9.166666666666666,13,97,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Westermost Rough,Westermost Rough,Westermost_Rough::6424,6424,United Kingdom,North Sea,united_kingdom_north_sea,53.7999,0.2103,53.80544857142858,0.14943428571428571,4044.2777414539437,0.9705882352941176,outer_exposed_proxy,True,35,Siemens,SWT-6.0-154,6.0,154.0,106.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,21.39,ok,matched_processed_bathymetry,122,110,9.166666666666666,13,97,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Westermost Rough,Westermost Rough,Westermost_Rough::6425,6425,United Kingdom,North Sea,united_kingdom_north_sea,53.7939,0.1965,53.80544857142858,0.14943428571428571,3347.078304578827,0.7352941176470589,inner_or_middle_proxy,False,35,Siemens,SWT-6.0-154,6.0,154.0,106.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,20.98,ok,matched_processed_bathymetry,122,110,9.166666666666666,13,97,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Westermost Rough,Westermost Rough,Westermost_Rough::6426,6426,United Kingdom,North Sea,united_kingdom_north_sea,53.7879,0.1821,53.80544857142858,0.14943428571428571,2900.065347821916,0.47058823529411764,inner_or_middle_proxy,False,35,Siemens,SWT-6.0-154,6.0,154.0,106.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,21.06,ok,matched_processed_bathymetry,122,110,9.166666666666666,13,97,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Westermost Rough,Westermost Rough,Westermost_Rough::6427,6427,United Kingdom,North Sea,united_kingdom_north_sea,53.8068,0.202,53.80544857142858,0.14943428571428571,3454.879558296282,0.8529411764705882,outer_exposed_proxy,True,35,Siemens,SWT-6.0-154,6.0,154.0,106.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,21.6,ok,matched_processed_bathymetry,122,110,9.166666666666666,13,97,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Westermost Rough,Westermost Rough,Westermost_Rough::6428,6428,United Kingdom,North Sea,united_kingdom_north_sea,53.8139,0.1934,53.80544857142858,0.14943428571428571,3035.783315926331,0.6176470588235294,inner_or_middle_proxy,False,35,Siemens,SWT-6.0-154,6.0,154.0,106.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,23.85,ok,matched_processed_bathymetry,122,110,9.166666666666666,13,97,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Westermost Rough,Westermost Rough,Westermost_Rough::6429,6429,United Kingdom,North Sea,united_kingdom_north_sea,53.8209,0.1847,53.80544857142858,0.14943428571428571,2883.1133213492167,0.4411764705882353,inner_or_middle_proxy,False,35,Siemens,SWT-6.0-154,6.0,154.0,106.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,23.36,ok,matched_processed_bathymetry,122,110,9.166666666666666,13,97,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Westermost Rough,Westermost Rough,Westermost_Rough::6430,6430,United Kingdom,North Sea,united_kingdom_north_sea,53.8281,0.1763,53.80544857142858,0.14943428571428571,3074.7937704495866,0.6470588235294118,inner_or_middle_proxy,False,35,Siemens,SWT-6.0-154,6.0,154.0,106.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,23.78,ok,matched_processed_bathymetry,122,110,9.166666666666666,13,97,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Westermost Rough,Westermost Rough,Westermost_Rough::6431,6431,United Kingdom,North Sea,united_kingdom_north_sea,53.8009,0.1878,53.80544857142858,0.14943428571428571,2569.643340872079,0.3235294117647059,inner_or_middle_proxy,False,35,Siemens,SWT-6.0-154,6.0,154.0,106.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,22.38,ok,matched_processed_bathymetry,122,110,9.166666666666666,13,97,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Westermost Rough,Westermost Rough,Westermost_Rough::6432,6432,United Kingdom,North Sea,united_kingdom_north_sea,53.7821,0.1678,53.80544857142858,0.14943428571428571,2862.801532619468,0.4117647058823529,inner_or_middle_proxy,False,35,Siemens,SWT-6.0-154,6.0,154.0,106.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,18.64,ok,matched_processed_bathymetry,122,110,9.166666666666666,13,97,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Westermost Rough,Westermost Rough,Westermost_Rough::6433,6433,United Kingdom,North Sea,united_kingdom_north_sea,53.8177,0.1038,53.80544857142858,0.14943428571428571,3291.256511296039,0.7058823529411765,inner_or_middle_proxy,False,35,Siemens,SWT-6.0-154,6.0,154.0,106.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,18.66,ok,matched_processed_bathymetry,122,110,9.166666666666666,13,97,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Westermost Rough,Westermost Rough,Westermost_Rough::6434,6434,United Kingdom,North Sea,united_kingdom_north_sea,53.7959,0.1513,53.80544857142858,0.14943428571428571,1068.7988097075824,0.0,inner_or_middle_proxy,False,35,Siemens,SWT-6.0-154,6.0,154.0,106.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,18.53,ok,matched_processed_bathymetry,122,110,9.166666666666666,13,97,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Westermost Rough,Westermost Rough,Westermost_Rough::6435,6435,United Kingdom,North Sea,united_kingdom_north_sea,53.8117,0.0895,53.80544857142858,0.14943428571428571,3996.1435522499814,0.9411764705882353,outer_exposed_proxy,True,35,Siemens,SWT-6.0-154,6.0,154.0,106.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,16.72,ok,matched_processed_bathymetry,122,110,9.166666666666666,13,97,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Westermost Rough,Westermost Rough,Westermost_Rough::6436,6436,United Kingdom,North Sea,united_kingdom_north_sea,53.8049,0.0979,53.80544857142858,0.14943428571428571,3384.509885292949,0.8235294117647058,outer_exposed_proxy,True,35,Siemens,SWT-6.0-154,6.0,154.0,106.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,14.73,ok,matched_processed_bathymetry,122,110,9.166666666666666,13,97,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Westermost Rough,Westermost Rough,Westermost_Rough::6437,6437,United Kingdom,North Sea,united_kingdom_north_sea,53.7984,0.1062,53.80544857142858,0.14943428571428571,2945.3619852031543,0.5588235294117647,inner_or_middle_proxy,False,35,Siemens,SWT-6.0-154,6.0,154.0,106.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,15.55,ok,matched_processed_bathymetry,122,110,9.166666666666666,13,97,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
