scenario,scenario_label,farm_id,farm_commissioning_start_month,farm_commissioning_end_month,steady_operational_start_month,ramp_up_months,observed_years,commissioning_observed_years,steady_observed_years,coverage_share,commissioning_candidate_count,steady_candidate_count,commissioning_intervention_intensity_per_farm_year,steady_intervention_intensity_per_farm_year,confidence_class,recommended_simulator_use,notes
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Nobelwind,2017-05,2017-05,2018-05,12,7.75,1.0,6.75,0.8942307692307693,1,1,1.0,0.14814814814814814,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Nordergründe,2017-12,2017-12,2018-12,12,7.166666666666667,1.0,6.166666666666667,0.8865979381443299,1,58,1.0,9.405405405405405,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Nordsee One,2017-12,2017-12,2018-12,12,7.166666666666667,1.0,6.166666666666667,0.8865979381443299,6,129,6.0,20.91891891891892,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Nordsee Ost,2015-05,2015-05,2016-05,12,9.666666666666666,0.9166666666666666,8.75,0.90625,0,315,0.0,36.0,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,North Hoyle,2004-06,2004-06,2005-06,12,15.0,0.0,15.0,0.9375,0,9,,0.6,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Norther,2019-06,2019-06,2020-06,12,5.666666666666667,1.0,4.666666666666667,0.8607594936708861,0,0,0.0,0.0,high_observed_zero,validation_required,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Northwester 2,2020-05,2020-05,2021-05,12,4.75,1.0,3.75,0.8382352941176471,0,0,0.0,0.0,high_observed_zero,validation_required,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Northwind,2014-06,2014-06,2015-06,12,10.583333333333334,1.0,9.583333333333334,0.9136690647482014,0,0,0.0,0.0,high_observed_zero,validation_required,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Nysted,2003-12,2003-12,2004-12,12,15.0,0.0,15.0,0.9375,0,429,,28.6,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,OWF Egmond aan Zee,2007-01,2007-01,2008-01,12,15.0,0.0,15.0,0.9375,0,9,,0.6,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,OWF Luchterduinen,2015-09,2015-09,2016-09,12,9.333333333333334,0.9166666666666666,8.416666666666666,0.9032258064516129,0,2,0.0,0.23762376237623764,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,OWF Prinses Amalia,2008-07,2008-07,2009-07,12,15.0,0.0,15.0,0.9375,0,11,,0.7333333333333333,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Ormonde,2012-02,2012-02,2013-02,12,12.916666666666666,1.0,11.916666666666666,0.9281437125748503,24,1,24.0,0.08391608391608392,high_observed_signal,commissioning_separate_module,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Race Bank,2018-02,2018-02,2019-02,12,7.0,1.0,6.0,0.8842105263157894,0,6,0.0,1.0,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Rampion,2018-11,2018-11,2019-11,12,6.25,1.0,5.25,0.872093023255814,0,0,0.0,0.0,high_observed_zero,validation_required,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Renland,2003-01,2003-01,2004-01,12,15.0,0.0,15.0,0.9375,0,26,,1.7333333333333334,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Rentel,2018-12,2018-12,2019-12,12,6.166666666666667,1.0,5.166666666666667,0.8705882352941177,0,1,0.0,0.1935483870967742,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Rhyl Flats,2009-12,2009-12,2010-12,12,15.0,0.9166666666666666,14.083333333333334,0.9375,0,16,0.0,1.136094674556213,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Riffgat,2014-03,2014-03,2015-03,12,10.833333333333334,1.0,9.833333333333334,0.9154929577464789,0,51,0.0,5.186440677966101,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Robin Rigg West,2010-09,2010-09,2011-09,12,14.333333333333334,1.0,13.333333333333334,0.9347826086956522,0,12,0.0,0.8999999999999999,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Rodsand II,2010-10,2010-10,2011-10,12,14.25,1.0,13.25,0.9344262295081968,17,640,17.0,48.301886792452834,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Saint-Brieuc,2024-05,2024-05,2025-05,12,0.75,0.75,0.0,0.45,0,0,0.0,,low_coverage,insufficient_steady_coverage,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Saint-Nazaire,2022-11,2022-11,2023-11,12,2.25,1.0,1.25,0.7105263157894737,0,0,0.0,0.0,low_signal_ambiguous,validation_required,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Samsa,2003-02,2003-02,2004-02,12,15.0,0.0,15.0,0.9375,0,103,,6.866666666666666,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Sandbank,2017-01,2017-01,2018-01,12,8.083333333333334,1.0,7.083333333333333,0.8981481481481481,24,279,24.0,39.38823529411765,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Scroby Sands,2004-12,2004-12,2005-12,12,15.0,0.0,15.0,0.9375,0,15,,1.0,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,SeaStar,2020-12,2020-12,2021-12,12,4.166666666666667,1.0,3.1666666666666665,0.819672131147541,0,1,0.0,0.31578947368421056,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Seagreen,2023-10,2023-10,2024-10,12,1.3333333333333333,1.0,0.3333333333333333,0.5925925925925926,5,3,5.0,9.0,low_coverage,insufficient_steady_coverage,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Sheringham Shoal,2013-04,2013-04,2014-04,12,11.75,1.0,10.75,0.9215686274509803,0,8,0.0,0.7441860465116279,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Sprogo,2009-12,2009-12,2010-12,12,15.0,0.9166666666666666,14.083333333333334,0.9375,2,13,2.181818181818182,0.923076923076923,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Teesside,2014-04,2014-04,2015-04,12,10.75,1.0,9.75,0.9148936170212766,0,0,0.0,0.0,high_observed_zero,validation_required,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Thanet,2010-09,2010-09,2011-09,12,14.333333333333334,1.0,13.333333333333334,0.9347826086956522,0,27,0.0,2.025,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Thornton Bank - phase I,2009-05,2009-05,2010-05,12,15.0,0.3333333333333333,14.666666666666666,0.9375,0,21,0.0,1.4318181818181819,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Thornton Bank - phase II and III,2013-09,2013-09,2014-09,12,11.333333333333334,1.0,10.333333333333334,0.918918918918919,0,2,0.0,0.1935483870967742,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Trianel Windpark Borkum 1,2015-09,2015-09,2016-09,12,9.333333333333334,0.9166666666666666,8.416666666666666,0.9032258064516129,0,123,0.0,14.613861386138614,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Trianel Windpark Borkum 2,2020-07,2020-07,2021-07,12,4.583333333333333,1.0,3.5833333333333335,0.8333333333333334,0,140,0.0,39.06976744186046,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Triton Knoll,2022-04,2022-04,2023-04,12,2.8333333333333335,1.0,1.8333333333333333,0.7555555555555555,0,11,0.0,6.0,low_coverage,validation_required,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Tunm Knob,1995-05,1995-05,1996-05,12,15.0,0.0,15.0,0.9375,0,34,,2.2666666666666666,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Veja Mate,2017-05,2017-05,2018-05,12,7.75,1.0,6.75,0.8942307692307693,5,58,5.0,8.592592592592593,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Vesterhav Nord,2024-03,2024-03,2025-03,12,0.9166666666666666,0.9166666666666666,0.0,0.5,192,0,209.45454545454547,,low_coverage,insufficient_steady_coverage,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Vesterhav Syd,2024-03,2024-03,2025-03,12,0.9166666666666666,0.9166666666666666,0.0,0.5,207,0,225.81818181818184,,low_coverage,insufficient_steady_coverage,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Walney 1,2011-07,2011-07,2012-07,12,13.5,1.0,12.5,0.9310344827586207,19,1,19.0,0.08,high_observed_signal,commissioning_separate_module,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Walney 2,2012-06,2012-06,2013-06,12,12.583333333333334,1.0,11.583333333333334,0.9263803680981595,5,2,5.0,0.1726618705035971,high_observed_signal,commissioning_separate_module,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Walney Extension 3,2018-09,2018-09,2019-09,12,6.416666666666667,1.0,5.416666666666667,0.875,0,0,0.0,0.0,high_observed_zero,validation_required,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Walney Extension 4,2018-09,2018-09,2019-09,12,6.416666666666667,1.0,5.416666666666667,0.875,0,0,0.0,0.0,high_observed_zero,validation_required,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,West of Duddon Sands,2014-10,2014-10,2015-10,12,10.25,1.0,9.25,0.9111111111111111,0,2,0.0,0.21621621621621623,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Westermost Rough,2015-05,2015-05,2016-05,12,9.666666666666666,0.9166666666666666,8.75,0.90625,0,6,0.0,0.6857142857142857,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Wikinger,2018-10,2018-10,2019-10,12,6.333333333333333,1.0,5.333333333333333,0.8735632183908046,46,733,46.0,137.4375,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
